frame_number,blur_scores
1307,3.7899372983458357
1308,5.720679961371194
1309,3.709915116735576
1310,3.999044174289689
1311,4.080259931008549
1312,3.584089505543977
1313,5.385570987118485
1314,3.5757971642492885
1315,3.5119728967232593
1316,4.581419268070193
1317,3.3763527162735287
1318,4.350409432831066
1319,3.5903631365068644
1320,2.8106389834973355
1321,5.212421853506988
1322,3.1339833863802435
1323,3.2405444267094996
1324,2.705033254392068
1325,2.730182276662307
1326,2.7646484346345312
1327,2.888407117190171
1328,2.7143021517806654
1329,3.129877017503321
1330,2.900166832046729
1331,2.839215814275966
1332,3.0510421387609505
1333,2.991094212287351
1334,2.5848432461122743
1335,2.3919014890882693
1336,2.331426975317341
1337,2.5865176338834175
1338,2.4103867133916315
1339,2.537771952026535
1340,2.767517325008178
1341,2.4314356554542726
1342,2.5005125743024643
1343,2.5646691589020585
1344,2.4843147080100354
1345,2.989098640328864
1346,2.453449502519986
1347,2.5884818067930024
1348,2.8069584089921333
1349,2.773410900253531
1350,2.8860932245448443
1351,2.598752863711668
1352,2.519483935166396
1353,2.9266926798437494
1354,2.9066787161933068
1355,2.8715108473266255
1356,3.051397058211286
1357,2.794302602961035
1358,2.8845306751473903
1359,2.9748041547433677
1360,2.962231787421017
1361,3.3154113080755416
1362,2.282559793867133
1363,2.6709630494482703
1364,3.036220073739137
1365,2.760378524665153
1366,3.179912690272054
1367,2.9569169132164634
1368,2.7915282241109614
1369,3.2588252045966146
1370,3.012042298618915
1371,3.06788816387919
1372,3.051272158007397
1373,2.8156867051717467
1374,3.130936517777723
1375,2.9942925279217003
1376,3.0045683612818253
1377,3.5045403928429097
1378,2.3843146981249626
1379,2.7794916914007404
1380,2.290487075524256
1381,2.608253759731904
1382,3.311136174197517
1383,2.2343499157982762
1384,2.5627295505006793
1385,3.073485669923956
1386,2.903586404513134
1387,3.3425520093543684
1388,3.1429619207595305
1389,2.8922510910892365
1390,3.2414775591107974
1391,2.9863044362239544
1392,2.9547713698315206
1393,3.327478257390518
1394,2.9883318555901996
1395,3.1389206884480965
1396,3.066496375259422
1397,3.037702521579893
1398,3.6285334576137407
1399,2.2113493334851175
1400,2.687223183914322
1401,3.059605495482301
1402,2.93745367959012
1403,3.5659456772315714
1404,2.3474358466065968
1405,2.7239371103871344
1406,3.351174735288266
1407,2.8995611171606717
1408,3.198753345126346
1409,3.1441965348627323
1410,2.8571064343864525
1411,3.3945085583157013
1412,3.0317736634807804
1413,3.083908591678981
1414,3.5850621470340447
1415,2.5089500910231775
1416,3.055448953359865
1417,2.954401969333132
1418,2.887755085155765
1419,3.4856977636906192
1420,3.042125711113991
1421,3.0483814888008647
1422,3.4513771935808153
1423,3.0511167769141485
1424,3.6824420927899224
1425,3.144533615624186
1426,2.934741971522203
1427,3.5206317451345677
1428,3.0551870927045224
1429,3.2345881212124894
1430,3.3704349404715126
1431,3.1355685515206204
1432,3.5188676471139835
1433,3.147916156410292
1434,3.0798312030240473
1435,3.815947608158419
1436,2.3080015432098766
1437,3.0034273645525134
1438,3.0982199816521985
1439,3.0123548326110603
1440,2.961569733442557
1441,2.758159223637043
1442,2.9220461888942832
1443,3.4283226646894307
1444,3.0025920583072945
1445,3.7455555373222236
1446,3.161484793638984
1447,3.0007831414284216
1448,3.5562855902740558
1449,3.0556620708428968
1450,3.2758038831901812
1451,3.4866410759287287
1452,3.1725987801003956
1453,3.756087933818466
1454,3.2010725013894583
1455,3.2074064382117324
1456,3.9250872591560255
1457,3.1160792719548684
1458,3.4110107979107993
1459,3.2605135893782315
1460,3.172664897676018
1461,3.948295194118915
1462,3.2253240140566337
1463,3.229506149024539
1464,3.686300106806406
1465,3.1521696146281997
1466,4.027263183426067
1467,3.296018972768319
1468,3.237841845284269
1469,3.7216975136578827
1470,3.173389233666357
1471,3.3933134587270914
1472,3.477629660010224
1473,3.186980967635425
1474,3.859605935614289
1475,3.209210485627511
1476,3.320149919981476
1477,4.106420181532334
1478,3.2126214802631976
1479,3.5094699164661627
1480,3.355527515544289
1481,3.2568387828711205
1482,4.132994768148457
1483,3.2785807066724506
1484,3.3937268096463353
1485,3.7351697371220207
1486,3.2868860604966312
1487,3.9853115192847643
1488,3.3110889235387364
1489,3.3063078483080366
1490,3.944685552492914
1491,3.2408974561649693
1492,3.613969412744258
1493,3.5969155017240544
1494,3.3484982571676727
1495,4.034892922860604
1496,3.35950519137912
1497,3.444499903119364
1498,4.128836793465739
1499,3.3013633084044107
1500,2.8126663709831496
1501,2.93512972267522
1502,3.1173610983766147
1503,4.078987227883302
1504,3.213531013695989
1505,3.400428719242737
1506,3.5986014467592597
1507,3.3317245306283922
1508,4.347654800477599
1509,3.371066243210267
1510,3.388845930967025
1511,4.097225106438019
1512,3.3051909495831198
1513,3.780887801519578
1514,3.5678062131219206
1515,3.384289626080967
1516,4.166504611396297
1517,3.385215554066514
1518,3.508406608281299
1519,4.040384331446288
1520,3.424578479988133
1521,4.067113204535106
1522,3.4356466768238887
1523,3.428635199049032
1524,4.517681792584724
1525,3.428393580137652
1526,3.5690002779929966
1527,3.6368976624900338
1528,3.4318373741974346
1529,4.490338537365086
1530,3.417699165901006
1531,3.4545080713752045
1532,4.182864574580403
1533,3.345457631766492
1534,4.163435529177502
1535,3.5265286976671675
1536,3.4550824263735667
1537,4.370454754501688
1538,3.390647652162149
1539,3.6260469704680167
1540,3.8855589088329463
1541,3.5014216684786517
1542,4.401011758222375
1543,3.521961294322399
1544,3.5476084973605477
1545,4.581017054426198
1546,3.4876755106487214
1547,3.7958289838456287
1548,3.661287110993441
1549,3.494589588204005
1550,4.822077055558897
1551,3.527622483710566
1552,3.6008053620729013
1553,4.074025848583101
1554,3.47323638868921
1555,4.543817509772324
1556,3.614854342107623
1557,3.533833417373886
1558,4.603863307269481
1559,3.5035320156511984
1560,2.9068470192591658
1561,3.383350675949702
1562,3.2291415712728386
1563,4.539987424580043
1564,3.430532367546175
1565,3.5769863899115846
1566,4.498660762939777
1567,3.461248520186077
1568,4.163613984799948
1569,3.5502343590355996
1570,3.5342355891891275
1571,5.019162308285558
1572,3.5777555714966995
1573,3.687197622821367
1574,3.755260883318855
1575,3.4052140980205814
1576,4.7692933868922145
1577,3.413868102150793
1578,3.392706371090735
1579,4.517039910453303
1580,3.456405745252701
1581,4.22264901144792
1582,3.7451625132617234
1583,3.5661125551072295
1584,5.069675915473387
1585,3.568951095903161
1586,3.803758191180074
1587,4.196086024460908
1588,3.576200316777904
1589,4.612857332957492
1590,3.6224228372725906
1591,3.611848469279722
1592,5.0852632829830995
1593,3.5674170318161638
1594,3.9828351448241657
1595,3.8467119907532057
1596,3.633825220630787
1597,5.581624705758403
1598,3.6590286836758716
1599,3.746738968892291
1600,4.381169458709002
1601,3.632382314037852
1602,4.784222599451305
1603,3.7592939693916634
1604,3.6514361062885814
1605,5.250125328587013
1606,3.640511166494868
1607,4.160981369669978
1608,4.165507805048288
1609,3.610844425126182
1610,5.172906538486464
1611,3.5311467977055484
1612,3.523029506847659
1613,4.525729150945065
1614,3.17904706740912
1615,3.9079585903282292
1616,3.273961681101655
1617,3.1719583994754514
1618,5.393876346007063
1619,3.2720977863904244
1620,3.0739520639760016
1621,3.5324686395894873
1622,2.971404308034545
1623,2.9683333041888353
1624,2.5993416852514124
1625,2.674192212347338
1626,2.801528240065127
1627,2.6771835957138044
1628,3.0322029091684874
1629,2.771194472826817
1630,2.700522744629575
1631,2.9507132342114857
1632,2.51303576455287
1633,2.6512032086070465
1634,2.3896691329660693
1635,2.388633712415284
1636,2.6298446690707493
1637,2.6521840620655146
1638,2.4670316766411857
1639,2.9337046244042946
1640,2.585093950815755
1641,2.5940435917418685
1642,2.640128238685769
1643,2.516088419426812
1644,2.93387967708258
1645,2.2784490209359984
1646,2.5612229785855813
1647,2.8461004924256126
1648,2.783157766953874
1649,3.1179730749168906
1650,2.8319053653649013
1651,2.7930270681510607
1652,3.131026666100454
1653,2.9324966095763774
1654,2.8875047933863662
1655,3.048379106155952
1656,2.6990513688933877
1657,3.0277926649786986
1658,2.99287324037068
1659,2.960731058095085
1660,3.396250446333184
1661,2.3218735346146
1662,2.6627642709991095
1663,3.0330304738367264
1664,2.9125723207566483
1665,3.2528033123230875
1666,2.8431201679794302
1667,2.8965508967814273
1668,3.160908078927854
1669,2.9588444527796813
1670,3.1019810641837173
1671,3.06248164718063
1672,2.8363300362962427
1673,3.2295032275085505
1674,3.015168748719017
1675,3.028176083089827
1676,3.526996481100441
1677,2.7489872243082636
1678,2.9472665728022065
1679,3.1489404463651867
1680,2.1674377730197607
1681,3.153751440580158
1682,2.8432966670944055
1683,2.8144584024225536
1684,3.2968243447997825
1685,3.0115258209233167
1686,3.5096623613959608
1687,3.08327878357664
1688,2.9199584671585646
1689,3.403117245236408
1690,2.8079083865818797
1691,2.9910522257310235
1692,3.303110030188587
1693,3.0536945214707467
1694,3.3075289063690745
1695,3.0826330752823488
1696,3.0701436854753914
1697,3.6850621782911923
1698,2.254753086047645
1699,2.7571686919842717
1700,3.0312118931627734
1701,2.8966478529167428
1702,3.42102912104519
1703,2.2919801263503077
1704,2.5918262826645986
1705,3.2719096568938575
1706,2.941772728052127
1707,3.1442582718228067
1708,3.072897344704643
1709,2.9988864600354987
1710,3.371553321348592
1711,3.038143312882789
1712,3.1332547111938003
1713,3.595150936372652
1714,2.7139683984852687
1715,3.341283263897588
1716,3.170968789925187
1717,2.9650790266197755
1718,3.580802912864225
1719,2.2561636695751335
1720,2.7850472513127618
1721,3.1836583343296563
1722,3.0318610004717508
1723,3.7113816542272082
1724,3.1782605031519764
1725,2.993006346450617
1726,3.532966818070321
1727,3.0861554591049374
1728,3.3539052211478326
1729,3.2852618344458557
1730,3.013233446690485
1731,3.4951817681929893
1732,3.105279164755655
1733,3.166926542705438
1734,3.6688483056506658
1735,3.0777839928123356
1736,3.439248135081315
1737,3.203951554905261
1738,3.051644445813807
1739,3.7442322522491773
1740,2.23979407750208
1741,2.789008482831789
1742,3.1977276115781463
1743,2.966508438869917
1744,3.6422689881457186
1745,3.1226813109514318
1746,3.0289809752643513
1747,3.6785836104890826
1748,3.0670215980579787
1749,3.438472206980643
1750,3.3691111808347776
1751,3.16431470347775
1752,3.7717741946854897
1753,3.192603122841769
1754,3.2973635138922277
1755,3.9450240957001093
1756,2.36342254964058
1757,3.2923292636493993
1758,3.114244284240183
1759,3.104243277341509
1760,3.825344308874024
1761,2.3020423410653748
1762,2.978949651289346
1763,3.431145832961224
1764,3.1597188358992367
1765,3.8347550055628408
1766,3.2451244006433235
1767,3.0561708925200417
1768,3.526262986718162
1769,3.1075925653905045
1770,3.476488698945686
1771,3.381912101130695
1772,3.228444212066184
1773,3.7795128962177955
1774,3.2688169946543466
1775,3.3523736270522537
1776,3.929851945437001
1777,3.2736655878651635
1778,3.765081485648869
1779,3.2831987215937195
1780,3.2983521030567364
1781,4.004252381049262
1782,3.18368963323848
1783,3.398060772376459
1784,3.340283961942184
1785,3.2423364019195366
1786,4.143157288172331
1787,3.358938041119779
1788,3.3952594496450375
1789,4.1445210833995585
1790,3.2573012629439932
1791,3.92541519411817
1792,3.5181466912300863
1793,3.3736260602532697
1794,4.128205053710939
1795,3.3843966955093356
1796,3.5130410756601154
1797,3.9037654175632612
1798,3.3240687406375065
1799,4.154560652315533
1800,2.4980608600546104
