time,y_value
40.093206,588
40.11948,597
40.173362,594
40.200233,579
40.226976,583
40.253438,596
40.307298,596
40.334422,583
40.360249,580
40.386583,594
40.413115,596
40.440409,596
40.467184,586
40.52024,591
40.547414,596
40.57421,596
40.600427,589
40.65439,588
40.681374,595
40.707463,595
40.734954,592
40.761611,577
40.788253,585
40.814631,594
40.867536,593
40.894896,581
40.921706,581
40.948059,593
40.999634,594
41.025579,585
41.077141,590
41.103382,594
41.130644,594
41.156144,587
41.208728,587
41.235558,593
41.263559,593
41.290176,589
41.342803,585
41.369117,593
41.421132,591
41.448761,580
41.475605,582
41.501343,591
41.555623,592
41.581928,583
41.608616,579
41.636617,590
41.68979,592
41.717099,586
41.771374,587
41.798001,592
41.823954,592
41.850603,587
41.90248,585
41.929823,591
41.981367,589
42.008494,579
42.035711,582
42.063024,590
42.116351,590
42.142842,582
42.16908,580
42.196117,589
42.249461,590
42.2776,584
42.330187,587
42.356717,591
42.383424,591
42.409472,586
42.461556,585
42.488253,590
42.540167,587
42.592931,583
42.619181,590
42.673158,588
42.699729,580
42.726667,581
42.753509,589
42.807145,589
42.833251,582
42.885601,587
42.938638,589
42.965237,584
43.018255,586
43.044467,589
43.070358,589
43.096716,586
43.149219,584
43.174932,589
43.201295,591
43.201295,388
43.228558,370
43.228558,830
43.256007,888
43.282103,888
43.282103,444
43.308174,789
43.334569,188
43.334569,501
43.362035,256
43.389061,155
43.414994,1080
43.414994,410
43.414994,116
43.441805,673
43.441805,352
43.468062,756
43.468062,648
43.495653,755
43.495653,626
43.522184,631
43.522184,499
43.549152,504
43.574852,325
43.601499,593
43.601499,349
43.628929,560
43.681632,594
43.708033,572
43.734676,554
43.762178,607
43.788957,635
43.814613,634
43.841468,626
43.868508,567
43.896067,588
43.923229,628
43.949906,630
43.977019,630
44.004218,592
44.03143,571
44.057094,621
44.083339,627
44.109944,627
44.134839,602
44.187931,610
44.213573,624
44.240009,624
44.267126,612
44.293219,564
44.31954,598
44.345498,622
44.371493,622
44.397584,617
44.423858,576
44.450743,584
44.477429,619
44.504466,605
44.504466,561
44.532344,620
44.558906,589
44.585812,572
44.611777,614
44.638573,619
44.664699,619
44.691159,600
44.744578,606
44.772109,618
44.797812,618
44.823935,607
44.849802,566
44.876419,596
44.902195,616
44.928938,616
44.95573,612
44.981509,578
45.007941,584
45.03431,613
45.059528,610
45.059528,577
45.086853,614
45.113896,587
45.140449,572
45.167173,608
45.193955,612
45.22123,612
45.247187,596
45.300424,601
45.327434,611
45.354548,611
45.380169,602
45.40662,568
45.432878,592
45.459372,610
45.485864,610
45.51273,606
45.539413,577
45.566144,583
45.592768,607
45.64555,607
45.67133,585
45.697416,574
45.723645,603
45.749771,607
45.7761,607
45.802491,592
45.855433,598
45.882091,606
45.909347,606
45.935831,597
45.962569,569
45.989007,590
46.015368,605
46.040581,605
46.066381,601
46.093311,576
46.121153,583
46.147083,603
46.198803,602
46.22591,584
46.252589,576
46.279429,600
46.306699,603
46.332758,603
46.36042,590
46.415014,595
46.441265,602
46.467729,602
46.493786,594
46.519816,568
46.54582,611
46.573068,600
46.599451,600
46.625989,598
46.652559,575
46.679653,585
46.705045,598
46.756803,599
46.783647,582
46.810928,578
46.837588,597
46.86426,599
46.889886,599
46.914629,587
46.940846,572
46.96666,593
46.993448,598
47.020338,598
47.046613,592
47.098882,589
47.12676,598
47.153391,598
47.180474,594
47.207135,575
47.233905,584
47.260072,597
47.313086,595
47.339842,580
47.366145,579
47.392472,595
47.445957,596
47.472082,585
47.498931,574
47.525758,592
47.551828,596
47.579257,596
47.605622,588
47.657638,588
47.68491,595
47.71204,595
47.738662,591
47.765051,574
47.791648,584
47.817685,594
47.868733,592
47.896526,578
47.924076,580
